2	1	-1.23224e-48	-1.23224e-48
2	2	-7.03684e-48	-7.03684e-48
2	3	-3.83233e-47	-3.83233e-47
2	4	-2.04767e-46	-2.04767e-46
2	5	-1.07403e-45	-1.07403e-45
2	6	-5.52862e-45	-5.52862e-45
2	7	-2.79203e-44	-2.79203e-44
2	8	-1.38289e-43	-1.38289e-43
2	9	-6.71544e-43	-6.71544e-43
2	10	-3.19617e-42	-3.19617e-42
2	11	-1.49039e-41	-1.49039e-41
2	12	-6.80648e-41	-6.80648e-41
2	13	-3.04323e-40	-3.04323e-40
2	14	-1.33157e-39	-1.33157e-39
2	15	-5.69949e-39	-5.69949e-39
2	16	-2.38544e-38	-2.38544e-38
2	17	-9.75824e-38	-9.75824e-38
2	18	-3.8999e-37	-3.8999e-37
2	19	-1.52199e-36	-1.52199e-36
2	20	-5.79751e-36	-5.79751e-36
2	21	-2.1544e-35	-2.1544e-35
2	22	-7.80637e-35	-7.80637e-35
2	23	-2.75664e-34	-2.75664e-34
2	24	-9.48168e-34	-9.48168e-34
2	25	-3.17485e-33	-3.17485e-33
2	26	-1.0343e-32	-1.0343e-32
2	27	-3.27637e-32	-3.27637e-32
2	28	-1.00857e-31	-1.00857e-31
2	29	-3.01517e-31	-3.01517e-31
2	30	-8.74848e-31	-8.74848e-31
2	31	-2.46197e-30	-2.46197e-30
2	32	-6.7154e-30	-6.7154e-30
2	33	-1.77419e-29	-1.77419e-29
2	34	-4.53696e-29	-4.53696e-29
2	35	-1.12216e-28	-1.12216e-28
2	36	-2.68258e-28	-2.68258e-28
2	37	-6.19357e-28	-6.19357e-28
2	38	-1.38005e-27	-1.38005e-27
2	39	-2.96542e-27	-2.96542e-27
2	40	-6.14029e-27	-6.14029e-27
2	41	-1.22426e-26	-1.22426e-26
2	42	-2.34864e-26	-2.34864e-26
2	43	-4.3321e-26	-4.3321e-26
2	44	-7.67729e-26	-7.67729e-26
2	45	-1.30634e-25	-1.30634e-25
2	46	-2.1329e-25	-2.1329e-25
2	47	-3.33988e-25	-3.33988e-25
2	48	-5.01377e-25	-5.01377e-25
2	49	-7.21419e-25	-7.21419e-25
2	50	-9.95035e-25	-9.95035e-25
2	51	-1.31622e-24	-1.31622e-24
2	52	-1.67152e-24	-1.67152e-24
2	53	-2.04162e-24	-2.04162e-24
2	54	-2.40515e-24	-2.40515e-24
2	55	-2.74394e-24	-2.74394e-24
2	56	-3.04824e-24	-3.04824e-24
2	57	-3.31986e-24	-3.31986e-24
2	58	-3.57204e-24	-3.57204e-24
2	59	-3.82556e-24	-3.82556e-24
2	60	-4.10247e-24	-4.10247e-24
2	61	-4.41923e-24	-4.41923e-24
2	62	-4.78126e-24	-4.78126e-24
2	63	-5.18029e-24	-5.18029e-24
2	64	-5.59439e-24	-5.59439e-24
2	65	-5.99027e-24	-5.99027e-24
2	66	-6.32707e-24	-6.32707e-24
2	67	-6.56126e-24	-6.56126e-24
2	68	-6.65253e-24	-6.65253e-24
2	69	-6.57045e-24	-6.57045e-24
2	70	-6.30082e-24	-6.30082e-24
2	71	-5.85019e-24	-5.85019e-24
2	72	-5.24671e-24	-5.24671e-24
2	73	-4.53649e-24	-4.53649e-24
2	74	-3.77599e-24	-3.77599e-24
2	75	-3.02249e-24	-3.02249e-24
2	76	-2.325e-24	-2.325e-24
2	77	-1.71806e-24	-1.71806e-24
2	78	-1.21941e-24	-1.21941e-24
2	79	-8.31362e-25	-8.31362e-25
2	80	-5.44557e-25	-5.44557e-25
2	81	-3.42804e-25	-3.42804e-25
2	82	-2.07475e-25	-2.07475e-25
2	83	-1.2078e-25	-1.2078e-25
2	84	-6.76606e-26	-6.76606e-26
2	85	-3.6493e-26	-3.6493e-26
2	86	-1.89601e-26	-1.89601e-26
2	87	-9.49429e-27	-9.49429e-27
2	88	-4.58471e-27	-4.58471e-27
2	89	-2.13616e-27	-2.13616e-27
2	90	-9.60895e-28	-9.60895e-28
2	91	-4.17533e-28	-4.17533e-28
2	92	-1.75362e-28	-1.75362e-28
2	93	-7.12314e-29	-7.12314e-29
2	94	-2.79999e-29	-2.79999e-29
2	95	-1.06576e-29	-1.06576e-29
2	96	-3.93039e-30	-3.93039e-30
2	97	-1.40525e-30	-1.40525e-30
2	98	-4.87388e-31	-4.87388e-31
2	99	-1.6408e-31	-1.6408e-31
2	100	-5.36483e-32	-5.36483e-32
2	101	-1.70462e-32	-1.70462e-32
2	102	-5.26642e-33	-5.26642e-33
2	103	-1.58295e-33	-1.58295e-33
2	104	-4.63151e-34	-4.63151e-34
2	105	-1.31981e-34	-1.31981e-34
2	106	-3.66494e-35	-3.66494e-35
2	107	-9.92217e-36	-9.92217e-36
2	108	-2.62029e-36	-2.62029e-36
2	109	-6.75316e-37	-6.75316e-37
2	110	-1.69935e-37	-1.69935e-37
2	111	-4.17712e-38	-4.17712e-38
2	112	-1.00342e-38	-1.00342e-38
2	113	-2.3566e-39	-2.3566e-39
2	114	-5.41341e-40	-5.41341e-40
2	115	-1.21679e-40	-1.21679e-40
2	116	-2.67723e-41	-2.67723e-41
2	117	-5.76837e-42	-5.76837e-42
2	118	-1.21752e-42	-1.21752e-42
2	119	-2.51833e-43	-2.51833e-43
2	120	-5.10635e-44	-5.10635e-44
2	121	-1.01536e-44	-1.01536e-44
2	122	-1.98053e-45	-1.98053e-45
2	123	-3.7908e-46	-3.7908e-46
2	124	-7.12185e-47	-7.12185e-47
2	125	-1.31254e-47	-1.31254e-47
2	126	-2.30623e-48	-2.30623e-48
2	127	0	0

3	0	0	0
3	1	-6.70321e-48	-6.70321e-48
3	2	-3.82731e-47	-3.82731e-47
3	3	-2.08405e-46	-2.08405e-46
3	4	-1.11336e-45	-1.11336e-45
3	5	-5.83888e-45	-5.83888e-45
3	6	-3.00516e-44	-3.00516e-44
3	7	-1.51745e-43	-1.51745e-43
3	8	-7.51499e-43	-7.51499e-43
3	9	-3.64893e-42	-3.64893e-42
3	10	-1.7365e-41	-1.7365e-41
3	11	-8.09658e-41	-8.09658e-41
3	12	-3.69731e-40	-3.69731e-40
3	13	-1.65296e-39	-1.65296e-39
3	14	-7.23207e-39	-7.23207e-39
3	15	-3.09533e-38	-3.09533e-38
3	16	-1.29544e-37	-1.29544e-37
3	17	-5.2991e-37	-5.2991e-37
3	18	-2.11773e-36	-2.11773e-36
3	19	-8.26456e-36	-8.26456e-36
3	20	-3.14807e-35	-3.14807e-35
3	21	-1.16985e-34	-1.16985e-34
3	22	-4.23897e-34	-4.23897e-34
3	23	-1.49694e-33	-1.49694e-33
3	24	-5.14904e-33	-5.14904e-33
3	25	-1.7242e-32	-1.7242e-32
3	26	-5.61747e-32	-5.61747e-32
3	27	-1.77962e-31	-1.77962e-31
3	28	-5.47882e-31	-5.47882e-31
3	29	-1.63812e-30	-1.63812e-30
3	30	-4.75368e-30	-4.75368e-30
3	31	-1.33799e-29	-1.33799e-29
3	32	-3.65026e-29	-3.65026e-29
3	33	-9.64597e-29	-9.64597e-29
3	34	-2.46725e-28	-2.46725e-28
3	35	-6.10405e-28	-6.10405e-28
3	36	-1.45964e-27	-1.45964e-27
3	37	-3.3711e-27	-3.3711e-27
3	38	-7.51411e-27	-7.51411e-27
3	39	-1.61523e-26	-1.61523e-26
3	40	-3.34591e-26	-3.34591e-26
3	41	-6.67404e-26	-6.67404e-26
3	42	-1.28095e-25	-1.28095e-25
3	43	-2.36385e-25	-2.36385e-25
3	44	-4.19125e-25	-4.19125e-25
3	45	-7.13523e-25	-7.13523e-25
3	46	-1.16558e-24	-1.16558e-24
3	47	-1.82604e-24	-1.82604e-24
3	48	-2.74248e-24	-2.74248e-24
3	49	-3.94771e-24	-3.94771e-24
3	50	-5.44685e-24	-5.44685e-24
3	51	-7.20685e-24	-7.20685e-24
3	52	-9.15352e-24	-9.15352e-24
3	53	-1.11801e-23	-1.11801e-23
3	54	-1.31684e-23	-1.31684e-23
3	55	-1.50175e-23	-1.50175e-23
3	56	-1.66734e-23	-1.66734e-23
3	57	-1.81459e-23	-1.81459e-23
3	58	-1.95088e-23	-1.95088e-23
3	59	-2.08787e-23	-2.08787e-23
3	60	-2.23802e-23	-2.23802e-23
3	61	-2.41076e-23	-2.41076e-23
3	62	-2.60949e-23	-2.60949e-23
3	63	-2.82994e-23	-2.82994e-23
3	64	-3.06017e-23	-3.06017e-23
3	65	-3.28175e-23	-3.28175e-23
3	66	-3.47183e-23	-3.47183e-23
3	67	-3.60587e-23	-3.60587e-23
3	68	-3.66101e-23	-3.66101e-23
3	69	-3.61988e-23	-3.61988e-23
3	70	-3.47424e-23	-3.47424e-23
3	71	-3.22751e-23	-3.22751e-23
3	72	-2.89531e-23	-2.89531e-23
3	73	-2.50334e-23	-2.50334e-23
3	74	-2.08315e-23	-2.08315e-23
3	75	-1.66669e-23	-1.66669e-23
3	76	-1.28125e-23	-1.28125e-23
3	77	-9.46033e-24	-9.46033e-24
3	78	-6.70857e-24	-6.70857e-24
3	79	-4.56924e-24	-4.56924e-24
3	80	-2.98985e-24	-2.98985e-24
3	81	-1.88015e-24	-1.88015e-24
3	82	-1.13672e-24	-1.13672e-24
3	83	-6.61043e-25	-6.61043e-25
3	84	-3.69944e-25	-3.69944e-25
3	85	-1.9934e-25	-1.9934e-25
3	86	-1.03475e-25	-1.03475e-25
3	87	-5.17722e-26	-5.17722e-26
3	88	-2.49813e-26	-2.49813e-26
3	89	-1.16316e-26	-1.16316e-26
3	90	-5.22891e-27	-5.22891e-27
3	91	-2.27085e-27	-2.27085e-27
3	92	-9.53289e-28	-9.53289e-28
3	93	-3.87059e-28	-3.87059e-28
3	94	-1.52092e-28	-1.52092e-28
3	95	-5.78725e-29	-5.78725e-29
3	96	-2.13372e-29	-2.13372e-29
3	97	-7.62715e-30	-7.62715e-30
3	98	-2.64488e-30	-2.64488e-30
3	99	-8.90283e-31	-8.90283e-31
3	100	-2.91059e-31	-2.91059e-31
3	101	-9.24737e-32	-9.24737e-32
3	102	-2.85683e-32	-2.85683e-32
3	103	-8.58667e-33	-8.58667e-33
3	104	-2.51233e-33	-2.51233e-33
3	105	-7.15931e-34	-7.15931e-34
3	106	-1.9881e-34	-1.9881e-34
3	107	-5.38266e-35	-5.38266e-35
3	108	-1.42156e-35	-1.42156e-35
3	109	-3.66398e-36	-3.66398e-36
3	110	-9.22071e-37	-9.22071e-37
3	111	-2.26672e-37	-2.26672e-37
3	112	-5.44564e-38	-5.44564e-38
3	113	-1.27909e-38	-1.27909e-38
3	114	-2.9386e-39	-2.9386e-39
3	115	-6.60602e-40	-6.60602e-40
3	116	-1.45369e-40	-1.45369e-40
3	117	-3.13258e-41	-3.13258e-41
3	118	-6.61291e-42	-6.61291e-42
3	119	-1.36804e-42	-1.36804e-42
3	120	-2.7744e-43	-2.7744e-43
3	121	-5.51765e-44	-5.51765e-44
3	122	-1.07645e-44	-1.07645e-44
3	123	-2.06076e-45	-2.06076e-45
3	124	-3.87234e-46	-3.87234e-46
3	125	-7.13807e-47	-7.13807e-47
3	126	-1.25446e-47	-1.25446e-47
3	127	0	0

4	0	0	0
4	1	-3.57725e-47	-3.57725e-47
4	2	-2.04218e-46	-2.04218e-46
4	3	-1.11183e-45	-1.11183e-45
4	4	-5.93885e-45	-5.93885e-45
4	5	-3.11411e-44	-3.11411e-44
4	6	-1.60256e-43	-1.60256e-43
4	7	-8.09109e-43	-8.09109e-43
4	8	-4.00655e-42	-4.00655e-42
4	9	-1.94518e-41	-1.94518e-41
4	10	-9.25608e-41	-9.25608e-41
4	11	-4.31533e-40	-4.31533e-40
4	12	-1.97044e-39	-1.97044e-39
4	13	-8.80864e-39	-8.80864e-39
4	14	-3.85372e-38	-3.85372e-38
4	15	-1.64931e-37	-1.64931e-37
4	16	-6.90227e-37	-6.90227e-37
4	17	-2.82334e-36	-2.82334e-36
4	18	-1.12829e-35	-1.12829e-35
4	19	-4.40316e-35	-4.40316e-35
4	20	-1.67721e-34	-1.67721e-34
4	21	-6.23275e-34	-6.23275e-34
4	22	-2.25849e-33	-2.25849e-33
4	23	-7.97586e-33	-7.97586e-33
4	24	-2.74361e-32	-2.74361e-32
4	25	-9.18784e-32	-9.18784e-32
4	26	-2.99365e-31	-2.99365e-31
4	27	-9.48488e-31	-9.48488e-31
4	28	-2.92039e-30	-2.92039e-30
4	29	-8.73295e-30	-8.73295e-30
4	30	-2.53462e-29	-2.53462e-29
4	31	-7.13533e-29	-7.13533e-29
4	32	-1.94704e-28	-1.94704e-28
4	33	-5.1463e-28	-5.1463e-28
4	34	-1.31666e-27	-1.31666e-27
4	35	-3.25838e-27	-3.25838e-27
4	36	-7.79405e-27	-7.79405e-27
4	37	-1.80069e-26	-1.80069e-26
4	38	-4.0152e-26	-4.0152e-26
4	39	-8.63453e-26	-8.63453e-26
4	40	-1.78939e-25	-1.78939e-25
4	41	-3.57091e-25	-3.57091e-25
4	42	-6.85695e-25	-6.85695e-25
4	43	-1.26601e-24	-1.26601e-24
4	44	-2.24589e-24	-2.24589e-24
4	45	-3.82543e-24	-3.82543e-24
4	46	-6.25232e-24	-6.25232e-24
4	47	-9.80016e-24	-9.80016e-24
4	48	-1.47256e-23	-1.47256e-23
4	49	-2.12062e-23	-2.12062e-23
4	50	-2.927e-23	-2.927e-23
4	51	-3.87383e-23	-3.87383e-23
4	52	-4.92094e-23	-4.92094e-23
4	53	-6.01044e-23	-6.01044e-23
4	54	-7.07801e-23	-7.07801e-23
4	55	-8.06882e-23	-8.06882e-23
4	56	-8.95321e-23	-8.95321e-23
4	57	-9.73662e-23	-9.73662e-23
4	58	-1.04594e-22	-1.04594e-22
4	59	-1.11857e-22	-1.11857e-22
4	60	-1.19846e-22	-1.19846e-22
4	61	-1.29094e-22	-1.29094e-22
4	62	-1.39804e-22	-1.39804e-22
4	63	-1.51764e-22	-1.51764e-22
4	64	-1.64336e-22	-1.64336e-22
4	65	-1.76519e-22	-1.76519e-22
4	66	-1.87055e-22	-1.87055e-22
4	67	-1.94587e-22	-1.94587e-22
4	68	-1.97843e-22	-1.97843e-22
4	69	-1.95849e-22	-1.95849e-22
4	70	-1.88132e-22	-1.88132e-22
4	71	-1.74871e-22	-1.74871e-22
4	72	-1.56914e-22	-1.56914e-22
4	73	-1.3567e-22	-1.3567e-22
4	74	-1.12869e-22	-1.12869e-22
4	75	-9.02612e-23	-9.02612e-23
4	76	-6.93417e-23	-6.93417e-23
4	77	-5.11584e-23	-5.11584e-23
4	78	-3.62442e-23	-3.62442e-23
4	79	-2.46611e-23	-2.46611e-23
4	80	-1.61195e-23	-1.61195e-23
4	81	-1.01255e-23	-1.01255e-23
4	82	-6.11501e-24	-6.11501e-24
4	83	-3.55221e-24	-3.55221e-24
4	84	-1.98585e-24	-1.98585e-24
4	85	-1.06897e-24	-1.06897e-24
4	86	-5.54365e-25	-5.54365e-25
4	87	-2.77124e-25	-2.77124e-25
4	88	-1.33611e-25	-1.33611e-25
4	89	-6.21648e-26	-6.21648e-26
4	90	-2.79275e-26	-2.79275e-26
4	91	-1.21214e-26	-1.21214e-26
4	92	-5.08586e-27	-5.08586e-27
4	93	-2.06405e-27	-2.06405e-27
4	94	-8.10735e-28	-8.10735e-28
4	95	-3.08389e-28	-3.08389e-28
4	96	-1.13669e-28	-1.13669e-28
4	97	-4.06222e-29	-4.06222e-29
4	98	-1.40839e-29	-1.40839e-29
4	99	-4.73998e-30	-4.73998e-30
4	100	-1.54945e-30	-1.54945e-30
4	101	-4.92235e-31	-4.92235e-31
4	102	-1.52059e-31	-1.52059e-31
4	103	-4.57019e-32	-4.57019e-32
4	104	-1.33714e-32	-1.33714e-32
4	105	-3.81043e-33	-3.81043e-33
4	106	-1.05815e-33	-1.05815e-33
4	107	-2.86499e-34	-2.86499e-34
4	108	-7.56681e-35	-7.56681e-35
4	109	-1.95042e-35	-1.95042e-35
4	110	-4.90876e-36	-4.90876e-36
4	111	-1.20682e-36	-1.20682e-36
4	112	-2.89959e-37	-2.89959e-37
4	113	-6.81138e-38	-6.81138e-38
4	114	-1.56503e-38	-1.56503e-38
4	115	-3.51866e-39	-3.51866e-39
4	116	-7.74402e-40	-7.74402e-40
4	117	-1.66901e-40	-1.66901e-40
4	118	-3.52381e-41	-3.52381e-41
4	119	-7.29096e-42	-7.29096e-42
4	120	-1.47886e-42	-1.47886e-42
4	121	-2.94161e-43	-2.94161e-43
4	122	-5.73986e-44	-5.73986e-44
4	123	-1.09904e-44	-1.09904e-44
4	124	-2.06558e-45	-2.06558e-45
4	125	-3.80833e-46	-3.80833e-46
4	126	-6.69413e-47	-6.69413e-47
4	127	0	0

5	0	0	0
5	1	-1.8739e-46	-1.8739e-46
5	2	-1.06961e-45	-1.06961e-45
5	3	-5.82246e-45	-5.82246e-45
5	4	-3.10963e-44	-3.10963e-44
5	5	-1.63035e-43	-1.63035e-43
5	6	-8.38895e-43	-8.38895e-43
5	7	-4.23496e-42	-4.23496e-42
5	8	-2.09684e-41	-2.09684e-41
5	9	-1.01792e-40	-1.01792e-40
5	10	-4.84326e-40	-4.84326e-40
5	11	-2.25782e-39	-2.25782e-39
5	12	-1.03087e-38	-1.03087e-38
5	13	-4.60811e-38	-4.60811e-38
5	14	-2.0159e-37	-2.0159e-37
5	15	-8.62722e-37	-8.62722e-37
5	16	-3.61031e-36	-3.61031e-36
5	17	-1.47674e-35	-1.47674e-35
5	18	-5.90139e-35	-5.90139e-35
5	19	-2.30301e-34	-2.30301e-34
5	20	-8.77251e-34	-8.77251e-34
5	21	-3.26004e-33	-3.26004e-33
5	22	-1.18134e-32	-1.18134e-32
5	23	-4.1721e-32	-4.1721e-32
5	24	-1.43525e-31	-1.43525e-31
5	25	-4.80673e-31	-4.80673e-31
5	26	-1.56631e-30	-1.56631e-30
5	27	-4.96314e-30	-4.96314e-30
5	28	-1.52835e-29	-1.52835e-29
5	29	-4.57095e-29	-4.57095e-29
5	30	-1.32688e-28	-1.32688e-28
5	31	-3.7361e-28	-3.7361e-28
5	32	-1.0197e-27	-1.0197e-27
5	33	-2.69588e-27	-2.69588e-27
5	34	-6.89917e-27	-6.89917e-27
5	35	-1.70787e-26	-1.70787e-26
5	36	-4.08659e-26	-4.08659e-26
5	37	-9.44483e-26	-9.44483e-26
5	38	-2.10684e-25	-2.10684e-25
5	39	-4.5326e-25	-4.5326e-25
5	40	-9.39749e-25	-9.39749e-25
5	41	-1.87627e-24	-1.87627e-24
5	42	-3.60468e-24	-3.60468e-24
5	43	-6.65893e-24	-6.65893e-24
5	44	-1.18192e-23	-1.18192e-23
5	45	-2.01429e-23	-2.01429e-23
5	46	-3.29398e-23	-3.29398e-23
5	47	-5.16587e-23	-5.16587e-23
5	48	-7.7661e-23	-7.7661e-23
5	49	-1.1189e-22	-1.1189e-22
5	50	-1.54496e-22	-1.54496e-22
5	51	-2.04532e-22	-2.04532e-22
5	52	-2.5986e-22	-2.5986e-22
5	53	-3.17395e-22	-3.17395e-22
5	54	-3.73704e-22	-3.73704e-22
5	55	-4.25851e-22	-4.25851e-22
5	56	-4.72245e-22	-4.72245e-22
5	57	-5.13173e-22	-5.13173e-22
5	58	-5.50805e-22	-5.50805e-22
5	59	-5.8861e-22	-5.8861e-22
5	60	-6.30352e-22	-6.30352e-22
5	61	-6.78974e-22	-6.78974e-22
5	62	-7.35682e-22	-7.35682e-22
5	63	-7.99442e-22	-7.99442e-22
5	64	-8.66907e-22	-8.66907e-22
5	65	-9.32725e-22	-9.32725e-22
5	66	-9.90118e-22	-9.90118e-22
5	67	-1.0317e-21	-1.0317e-21
5	68	-1.05051e-21	-1.05051e-21
5	69	-1.04117e-21	-1.04117e-21
5	70	-1.00106e-21	-1.00106e-21
5	71	-9.31043e-22	-9.31043e-22
5	72	-8.35675e-22	-8.35675e-22
5	73	-7.22538e-22	-7.22538e-22
5	74	-6.00952e-22	-6.00952e-22
5	75	-4.80351e-22	-4.80351e-22
5	76	-3.68774e-22	-3.68774e-22
5	77	-2.71847e-22	-2.71847e-22
5	78	-1.92412e-22	-1.92412e-22
5	79	-1.30783e-22	-1.30783e-22
5	80	-8.53903e-23	-8.53903e-23
5	81	-5.35768e-23	-5.35768e-23
5	82	-3.23187e-23	-3.23187e-23
