0	0	0	0
0	1	0	0
0	2	0	0
0	3	0	0
0	4	0	0
0	5	0	0
0	6	0	0
0	7	0	0
0	8	0	0
0	9	0	0
0	10	0	0
0	11	0	0
0	12	0	0
0	13	0	0
0	14	0	0
0	15	0	0
0	16	0	0
0	17	0	0
0	18	0	0
0	19	0	0
0	20	0	0
0	21	0	0
0	22	0	0
0	23	0	0
0	24	0	0
0	25	0	0
0	26	0	0
0	27	0	0
0	28	0	0
0	29	0	0
0	30	0	0
0	31	0	0
0	32	0	0
0	33	0	0
0	34	0	0
0	35	0	0
0	36	0	0
0	37	0	0
0	38	0	0
0	39	0	0
0	40	0	0
0	41	0	0
0	42	0	0
0	43	0	0
0	44	0	0
0	45	0	0
0	46	0	0
0	47	0	0
0	48	0	0
0	49	0	0
0	50	0	0
0	51	0	0
0	52	0	0
0	53	0	0
0	54	0	0
0	55	0	0
0	56	0	0
0	57	0	0
0	58	0	0
0	59	0	0
0	60	0	0
0	61	0	0
0	62	0	0
0	63	0	0
0	64	0	0
0	65	0	0
0	66	0	0
0	67	0	0
0	68	0	0
0	69	0	0
0	70	0	0
0	71	0	0
0	72	0	0
0	73	0	0
0	74	0	0
0	75	0	0
0	76	0	0
0	77	0	0
0	78	0	0
0	79	0	0
0	80	0	0
0	81	0	0
0	82	0	0
0	83	0	0
0	84	0	0
0	85	0	0
0	86	0	0
0	87	0	0
0	88	0	0
0	89	0	0
0	90	0	0
0	91	0	0
0	92	0	0
0	93	0	0
0	94	0	0
0	95	0	0
0	96	0	0
0	97	0	0
0	98	0	0
0	99	0	0
0	100	0	0
0	101	0	0
0	102	0	0
0	103	0	0
0	104	0	0
0	105	0	0
0	106	0	0
0	107	0	0
0	108	0	0
0	109	0	0
0	110	0	0
0	111	0	0
0	112	0	0
0	113	0	0
0	114	0	0
0	115	0	0
0	116	0	0
0	117	0	0
0	118	0	0
0	119	0	0
0	120	0	0
0	121	0	0
0	122	0	0
0	123	0	0
0	124	0	0
0	125	0	0
0	126	0	0
0	127	0	0

1	0	0	0
1	1	-37.6898	0.00933844
1	2	-37.7422	-0.0430991
1	3	-38.0053	-0.301381
1	4	-38.8275	-0.90374
1	5	-40.8021	-0.0386366
1	6	-43.841	0.140825
1	7	-43.8721	0.109936
1	8	-43.8474	0.134469
1	9	-43.8428	0.139024
1	10	-43.9063	0.0759708
1	11	-44.1034	-0.120779
1	12	-44.6212	-0.596328
1	13	-45.8681	-0.950795
1	14	-48.5986	0.995387
1	15	-50.0622	0.201903
1	16	-49.9677	0.293417
1	17	-50.0148	0.248101
1	18	-50.1462	0.119024
1	19	-50.4192	-0.153158
1	20	-50.9642	-0.643245
1	21	-52.0937	-0.96705
1	22	-54.2641	0.755913
1	23	-55.732	0.728869
1	24	-55.9224	0.586141
1	25	-56.0971	0.43637
1	26	-56.2891	0.256669
1	27	-56.5388	0.00990986
1	28	-56.8869	-0.331844
1	29	-57.4226	-0.766845
1	30	-58.3694	-0.96893
1	31	-59.9895	0.294753
1	32	-61.4212	0.987211
1	33	-61.8973	0.804333
1	34	-62.149	0.631046
1	35	-62.3353	0.476429
1	36	-62.506	0.320111
1	37	-62.6871	0.144272
1	38	-62.8943	-0.062361
1	39	-63.1398	-0.303116
1	40	-63.4385	-0.570083
1	41	-63.8172	-0.833476
1	42	-64.3336	-0.997614
1	43	-65.0826	-0.777618
1	44	-66.0874	0.113691
1	45	-67.0556	0.882964
1	46	-67.6852	0.990078
1	47	-68.0568	0.871507
1	48	-68.293	0.732529
1	49	-68.4571	0.611475
1	50	-68.5823	0.507891
1	51	-68.6865	0.415508
1	52	-68.7797	0.329122
1	53	-68.8671	0.245441
1	54	-68.9516	0.162749
1	55	-69.0345	0.0804784
1	56	-69.1162	-0.00114133
1	57	-69.1965	-0.081352
1	58	-62.9916	-0.159075
1	59	-63.0671	-0.233081
1	60	-63.1388	-0.302128
1	61	-63.2056	-0.365067
1	62	-63.2663	-0.42092
1	63	-63.3199	-0.468916
1	64	-63.3653	-0.508508
1	65	-63.4015	-0.539349
1	66	-63.4277	-0.561249
1	67	-63.4434	-0.574127
1	68	-63.4481	-0.577956
1	69	-63.4417	-0.572731
1	70	-63.4244	-0.558456
1	71	-63.3966	-0.535161
1	72	-63.3588	-0.502935
1	73	-63.3121	-0.461982
1	74	-63.2572	-0.412671
1	75	-63.1954	-0.355573
1	76	-63.1276	-0.291481
1	77	-63.0551	-0.221395
1	78	-62.9789	-0.146473
1	79	-62.8999	-0.0679534
1	80	-62.8189	0.0129572
1	81	-62.7365	0.0952296
1	82	-62.6527	0.17819
1	83	-68.8502	0.261745
1	84	-75.0442	0.346664
1	85	-68.6651	0.434953
1	86	-68.5561	0.530287
1	87	-68.4229	0.638199
1	88	-68.2448	0.764471
1	89	-67.9838	0.904936
1	90	-67.5671	0.99974
1	91	-66.8633	0.776997
1	92	-65.8607	-0.112493
1	93	-64.9101	-0.873989
1	94	-64.224	-0.98408
1	95	-63.7465	-0.792351
1	96	-63.3905	-0.530032
1	97	-63.1077	-0.272352
1	98	-62.8754	-0.0435478
1	99	-62.6808	0.150475
1	100	-62.5127	0.313755
1	101	-62.3568	0.457375
1	102	-62.1902	0.59853
1	103	-61.9693	0.759494
1	104	-61.5853	0.94789
1	105	-60.3041	0.57605
1	106	-58.574	-0.898444
1	107	-57.5397	-0.836611
1	108	-56.9772	-0.415544
1	109	-56.6283	-0.0795554
1	110	-56.3885	0.159465
1	111	-56.2179	0.324722
1	112	-56.0905	0.442272
1	113	-55.97	0.54695
1	114	-55.8034	0.678192
1	115	-53.8763	0.452158
1	116	-51.818	-0.999833
1	117	-50.8302	-0.535148
1	118	-50.3641	-0.0984871
1	119	-50.1285	0.136532
1	120	-50.0112	0.251587
1	121	-49.9697	0.291527
1	122	-50.0146	0.248269
1	123	-49.0937	0.921457
1	124	-46.5377	-0.553199
1	125	-45.277	-0.962141
1	126	-44.7775	-0.714016
1	127	0	0

2	0	0	0
2	1	-37.699	0.000144767
2	2	-37.7982	-0.0988851
2	3	-38.1537	-0.439126
2	4	-38.9689	-0.955039
2	5	-40.456	-0.375267
2	6	-42.8484	0.906059
2	7	-43.5274	0.439376
2	8	-43.5539	0.41541
2	9	-43.6501	0.326103
2	10	-43.871	0.111047
2	11	-44.2805	-0.293785
2	12	-44.9527	-0.82509
2	13	-45.9811	-0.90981
2	14	-47.5661	0.427925
2	15	-49.0943	0.92121
2	16	-49.4511	0.72729
2	17	-49.7825	0.464387
2	18	-50.2109	0.0545329
2	19	-50.7896	-0.500477
2	20	-51.5242	-0.951688
2	21	-52.4128	-0.838347
2	22	-53.5719	0.164082
2	23	-54.7737	0.979226
2	24	-55.393	0.915063
2	25	-55.8727	0.625651
2	26	-56.3594	0.188143
2	27	-56.8949	-0.339316
2	28	-57.49	-0.808328
2	29	-58.1313	-0.99993
2	30	-58.8131	-0.768922
2	31	-59.6337	-0.05653
2	32	-60.5732	0.772579
2	33	-61.2476	0.99991
2	34	-61.7296	0.892223
2	35	-62.1408	0.637354
2	36	-62.5294	0.297819
2	37	-62.9218	-0.0898004
2	38	-63.3304	-0.478183
2	39	-63.7583	-0.799501
2	40	-64.2	-0.979533
2	41	-64.6428	-0.971298
2	42	-65.0735	-0.783268
2	43	-65.5019	-0.454278
2	44	-65.9845	0.0110669
2	45	-66.5369	0.53413
2	46	-67.0553	0.88284
2	47	-67.4812	0.998016
2	48	-67.8266	0.960408
2	49	-68.1139	0.842098
2	50	-68.3616	0.684137
2	51	-68.5829	0.507403
2	52	-68.7862	0.322954
2	53	-68.9768	0.137813
2	54	-69.1575	-0.0424774
