2	350
0	0	0
0	1	0.0862584
0	2	0.0193867
0	3	0.117381
0	4	0.0197217
0	5	0.135734
0	6	0.0284995
0	7	0.587038
0	8	0.860173
0	9	0.986058
0	10	1.04296
0	11	1.06698
0	12	1.07344
0	13	1.06686
0	14	1.04322
0	15	0.986923
0	16	0.860845
0	17	0.585585
0	18	0.0217636
0	19	0.0578295
0	20	0.171076
0	21	0.0326898
0	22	0.0497441
0	23	0.155968
0	24	0.0245872
0	25	0.0596581
0	26	0.181801
0	27	0.0434909
0	28	0.0948945
0	29	0.138152
0	30	0.112634
0	31	0.0928571
0	32	0.0896145
0	33	0.0916347
0	34	0.0935638
0	35	0.0954465
0	36	0.0983778
0	37	0.102737
0	38	0.108381
0	39	0.115052
0	40	0.122506
0	41	0.130447
0	42	0.138445
0	43	0.145902
0	44	0.152088
0	45	0.156236
0	46	0.157679
0	47	0.156001
0	48	0.151155
0	49	0.143501
0	50	0.133733
0	51	0.122742
0	52	0.111435
0	53	0.100592
0	54	0.0907843
0	55	0.0823605
0	56	0.0754835
0	57	0.0701876
0	58	0.0664382
0	59	0.0641793
0	60	0.0633683
0	61	0.0639978
0	62	0.0661084
0	63	0.0697956
0	64	0.0752098
0	65	0.0825502
0	66	0.0920466
0	67	0.103923
0	68	0.118334
0	69	0.135266
0	70	0.154411
0	71	0.175014
0	72	0.195768
0	73	0.214816
0	74	0.229944
0	75	0.238993
0	76	0.240394
0	77	0.233643
0	78	0.219492
0	79	0.199757
0	80	0.176823
0	81	0.153059
0	82	0.130373
0	83	0.11
0	84	0.0925307
0	85	0.0780617
0	86	0.0663875
0	87	0.0571595
0	88	0.0499955
0	89	0.044541
0	90	0.0404979
0	91	0.0376326
0	92	0.0357744
0	93	0.0348104
0	94	0.0346807
0	95	0.0353756
0	96	0.0369348
0	97	0.0394505
0	98	0.0430736
0	99	0.0480216
0	100	0.0545895
0	101	0.0631586
0	102	0.0741992
0	103	0.0882566
0	104	0.105903
0	105	0.127634
0	106	0.153678
0	107	0.183715
0	108	0.216536
0	109	0.249757
0	110	0.279812
0	111	0.302427
0	112	0.313625
0	113	0.310967
0	114	0.294463
0	115	0.266657
0	116	0.231818
0	117	0.194629
0	118	0.159015
0	119	0.127503
0	120	0.101204
0	121	0.080164
0	122	0.0638202
0	123	0.0513696
0	124	0.0420025
0	125	0.0350139
0	126	0.029839
0	127	0.0260472
0	128	0.0233229
0	129	0.0214416
0	130	0.0202512
0	131	0.0196565
0	132	0.0196097
0	133	0.0201052
0	134	0.0211788
0	135	0.022912
0	136	0.0254403
0	137	0.028968
0	138	0.0337888
0	139	0.0403156
0	140	0.0491157
0	141	0.0609511
0	142	0.0768086
0	143	0.0978943
0	144	0.125536
0	145	0.160905
0	146	0.204463
0	147	0.255088
0	148	0.309102
0	149	0.359786
0	150	0.398216
0	151	0.415789
0	152	0.407563
0	153	0.374555
0	154	0.323501
0	155	0.26417
0	156	0.205843
0	157	0.154819
0	158	0.113812
0	159	0.0827805
0	160	0.0602205
0	161	0.044208
0	162	0.0329741
0	163	0.0251156
0	164	0.0196044
0	165	0.0157204
0	166	0.0129711
0	167	0.0110246
0	168	0.00965847
0	169	0.00872534
0	170	0.00812955
0	171	0.00781227
0	172	0.00774252
0	173	0.00791237
0	174	0.00833568
0	175	0.00904981
0	176	0.010121
0	177	0.0116536
0	178	0.0138065
0	179	0.0168167
0	180	0.0210377
0	181	0.0269951
0	182	0.0354692
0	183	0.0476087
0	184	0.0650728
0	185	0.0901711
0	186	0.125898
0	187	0.17563
0	188	0.242063
0	189	0.324983
0	190	0.4181
0	191	0.506874
0	192	0.570689
0	193	0.590667
0	194	0.559086
0	195	0.483749
0	196	0.384263
0	197	0.282855
0	198	0.19571
0	199	0.129546
0	200	0.0835665
0	201	0.0534312
0	202	0.0343343
0	203	0.0224031
0	204	0.0149492
0	205	0.0102483
0	206	0.00723867
0	207	0.00527686
0	208	0.00397404
0	209	0.0030936
0	210	0.00248992
0	211	0.00207222
0	212	0.0017832
0	213	0.0015865
0	214	0.00145909
0	215	0.00138691
0	216	0.0013622
0	217	0.00138215
0	218	0.00144835
0	219	0.00156703
0	220	0.00174998
0	221	0.00201653
0	222	0.00239686
0	223	0.00293753
0	224	0.00371061
0	225	0.00482864
0	226	0.0064696
0	227	0.00891877
0	228	0.0126392
